year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2014,2,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1176,232,73.31,1.73,42.09,0,114.88,88,0,9626,2760,91,1297,0,5478
2014,3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",411,75,31.84,4.79,12.98,0,25.4,5,0,4239,1806,291,646,0,1496
2014,3,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,5,3.27,0,1.73,0,0,2,0,191,156,0,35,0,0
2014,3,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18916,2941,719.28,69.85,1091.72,1,1059.15,53,6,164387,65216,10068,34694,58,54351
2014,3,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",7402,1798,342.7,23.36,463.23,3.01,965.7,199,5,114408,28649,2465,17624,51,65619
2014,3,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",61,18,4.13,0,8.22,0,5.65,0,0,1052,206,0,432,0,414
2014,3,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3294,563,113.21,7,235.41,0,207.38,41,1,26831,6633,461,7274,0,12463
2014,3,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",405,109,28.88,2.93,52.35,0,24.84,17,1,4229,1289,66,1596,0,1278
2014,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",287,65,26.66,2.81,13.53,0.29,21.7,8,0,3335,1560,204,484,5,1082
2014,3,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",52,9,4.61,1,0.9,0,2.48,0,0,741,503,41,48,0,149
2014,3,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",442,90,37.62,0.52,31.85,0.66,19.36,4,0,3522,1596,64,897,34,931
2014,3,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1370,328,119.21,3.82,63.3,0,141.67,12,2,16124,5901,559,2361,0,7303
2014,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",398,74,39.42,1.23,15.73,0,17.62,2,1,3557,1941,46,623,0,947
2014,4,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60,7,1.46,0,5.11,0,0.43,0,0,217,42,0,153,0,22
2014,4,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18711,2803,599.87,69.06,1069.84,0,1064.23,17,8,154854,56960,6471,34632,0,56791
2014,4,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6395,1319,285.85,17.52,364.12,4.21,647.31,87,9,83851,26466,1247,13830,234,42074
2014,4,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",63,14,2.03,0.22,6.52,0,5.23,0,0,828,282,5,278,0,263
2014,4,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3047,482,72.78,6.21,217.83,0,185.18,21,0,20569,3061,319,6793,0,10396
2014,4,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",196,48,14.55,0.53,24.73,0,8.19,4,0,1695,609,21,774,0,291
2014,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",264,66,24.49,3.47,13.66,0,24.39,2,1,3662,1412,211,559,0,1480
2014,4,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",63,14,4.52,0.67,2.42,0,6.39,0,0,568,161,54,73,0,280
2014,4,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",445,73,27.33,0,28.72,0.22,16.72,5,0,3563,1683,0,918,4,958
